source_id,ra,ra_error,dec,dec_error,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,grvs_mag,grvs_mag_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4689633975434215424,6.466906054314706,17.64875,-72.02749285064098,33.39289,,,,20.76122,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434217344,6.465003749948009,0.1333467,-72.02780034148113,0.13713981,0.23866070816037496,5.519782831114068,-2.114641393088935,18.595877,18.744701,17.858456,0.8862457,0.14882469,0.73742104,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5400.3584,4.7609,-2.737,2775.2258,0.0046,0.0038,0.0021
4689633975443491200,6.464432832165493,0.6186289,-72.02737168053872,0.7296647,-0.01450791018730288,4.066903309571972,-2.1274563667020447,20.394535,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434218368,6.472192106279561,0.17671397,-72.02931426854195,0.17867404,-0.14374151693769516,5.5123356309386535,-1.6859450306578667,18.859735,18.959463,17.93795,1.021513,0.09972763,0.92178535,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434218624,6.455333173166909,0.62783813,-72.0275445821369,1.1445324,3.2187657440427486,4.006842228641828,-4.36116527760451,20.111273,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434225920,6.439978488563432,0.2582625,-72.02784105944325,0.4212527,0.3884795122557995,6.051431728814242,-1.9600184820840294,19.530102,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434226176,6.455572174181091,0.2518756,-72.02963294823002,0.24024491,0.027214487676896132,3.789623426841188,0.11402773074657892,18.63304,18.459034,17.655924,0.8031101,-0.17400551,0.97711563,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434226304,6.453344620368705,0.21287078,-72.02945826192709,0.19655041,0.37389034228677137,5.648181148568687,-2.1835366565104333,19.049292,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434229248,6.456726883144076,0.2006962,-72.03046012118055,0.17993106,0.15721758765449473,4.725940929206964,-1.8328810983912116,19.237448,19.786606,18.819904,0.9667015,0.5491581,0.4175434,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434230144,6.436588260372563,0.4090355,-72.02881898885185,0.38842735,-0.36802385900718226,6.572579299747537,-0.9777391322132511,19.717396,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
4689633975434232448,6.447460030688463,0.0818571,-72.03045055426416,0.07556071,-0.05503594470473691,5.555249894682197,-1.8649635924374222,17.845991,18.200037,17.40087,0.79916763,0.35404587,0.44512177,,,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5714.9614,4.6312,-0.4689,3108.4521,0.0054,0.0045,0.0025
4689633975434235520,6.446982749070461,0.11492514,-72.03157729941456,0.123984195,0.28621943285687595,5.883747407433298,-2.423967778806651,18.372572,,,,,,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
